,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,day,month,Total_power_use
19781,0.378,0.124,243.75,1.8,0,0,0,10,10,0
19782,1.448,0.174,237.2,6.0,0,0,18,15,5,18
19783,0.232,0.0,243.9,1.0,0,0,0,13,2,0
19784,1.386,0.078,233.56,6.0,1,2,0,24,4,3
19785,0.25,0.0,241.86,1.0,0,0,1,5,5,1
19786,1.814,0.168,238.58,7.6,0,0,18,8,7,18
19787,0.332,0.232,240.17,1.6,0,1,1,21,6,2
19788,1.206,0.0,239.45,5.0,0,0,19,26,9,19
19789,0.388,0.15,248.26,1.6,0,0,0,9,3,0
19790,1.342,0.072,247.21,5.4,0,0,0,6,1,0
19791,1.046,0.082,238.68,4.4,0,0,1,8,5,1
19792,0.332,0.086,244.9,1.4,0,1,0,14,3,1
19793,0.208,0.0,244.6,1.0,0,0,1,10,6,1
19794,4.566,0.472,240.4,19.0,38,1,29,23,10,68
19795,4.634,0.0,242.21,19.0,1,36,19,14,12,56
19796,0.328,0.084,241.89,1.4,0,0,1,1,5,1
19797,2.402,0.0,238.5,10.0,0,0,18,20,12,18
19798,0.356,0.076,244.23,1.4,0,0,1,3,10,1
19799,0.266,0.0,244.75,1.2,0,0,0,16,1,0
19800,0.274,0.054,239.23,1.2,0,0,0,26,9,0
19801,0.916,0.11,240.64,3.8,0,1,0,18,6,1
19802,1.096,0.126,240.68,4.6,0,0,4,7,11,4
19803,0.262,0.126,242.12,1.2,0,0,0,17,7,0
19804,0.224,0.0,242.62,1.0,0,0,0,9,2,0
19805,0.194,0.108,239.4,1.0,0,2,0,10,9,2
19806,2.454,0.242,238.92,10.2,0,0,29,22,5,29
19807,0.258,0.254,240.56,1.4,0,0,1,13,8,1
19808,1.406,0.202,239.07,5.8,0,0,19,18,7,19
19809,0.278,0.09,241.18,1.2,0,0,1,24,6,1
19810,3.688,0.096,234.55,15.6,0,0,17,14,1,17
19811,0.4,0.082,248.03,1.6,0,0,0,7,1,0
19812,0.204,0.098,238.58,1.0,0,2,0,10,7,2
19813,1.54,0.08,239.24,6.4,0,0,0,23,6,0
19814,2.278,0.054,238.07,9.4,0,0,18,31,3,18
19815,1.404,0.108,241.13,5.8,0,0,19,29,3,19
19816,0.372,0.1,243.09,1.6,0,0,0,27,3,0
19817,0.236,0.08,241.53,1.0,0,1,1,7,7,2
19818,1.76,0.442,239.5,7.6,0,1,18,20,4,19
19819,1.842,0.27,244.14,7.6,0,1,18,25,3,19
19820,0.272,0.21,238.91,1.4,0,1,0,23,6,1
19821,0.36,0.078,241.18,1.6,0,0,1,6,10,1
19822,0.612,0.17,240.85,2.8,0,0,0,7,11,0
19823,0.286,0.128,240.23,1.4,0,0,1,30,5,1
19824,1.422,0.054,237.61,6.0,0,0,18,13,5,18
19825,0.298,0.0,244.59,1.2,0,0,1,30,12,1
19826,0.178,0.098,236.85,0.8,0,0,0,4,8,0
19827,0.364,0.068,240.72,1.8,1,0,0,21,4,1
19828,0.264,0.126,244.03,1.2,0,0,0,22,9,0
19829,0.242,0.0,245.38,1.0,0,0,0,30,1,0
19830,0.95,0.084,239.25,4.0,0,0,12,13,5,12
19831,0.388,0.202,237.14,1.8,0,0,0,17,5,0
19832,3.868,0.066,239.43,16.0,38,0,19,14,11,57
19833,2.178,0.146,233.91,9.2,0,0,17,25,2,17
19834,0.306,0.12,247.38,1.4,0,0,0,29,1,0
19835,0.322,0.132,243.0,1.4,0,0,0,25,2,0
19836,1.218,0.0,242.67,5.0,0,0,18,14,7,18
19837,0.354,0.146,243.78,1.6,0,0,1,10,12,1
19838,0.518,0.0,246.66,2.0,1,0,0,4,10,1
19839,4.304,0.0,238.19,18.0,37,0,18,30,1,55
19840,0.252,0.128,244.19,1.2,0,0,1,13,9,1
19841,0.65,0.15,237.93,3.2,0,1,0,6,3,1
19842,0.306,0.124,249.09,1.2,0,0,0,24,12,0
19843,4.776,0.39,234.42,20.4,37,2,17,24,5,56
19844,0.324,0.24,240.14,1.6,0,1,0,27,6,1
19845,0.444,0.0,243.34,2.0,0,0,0,13,10,0
19846,0.416,0.138,244.2,2.4,0,0,5,4,7,5
19847,1.712,0.048,239.53,7.0,0,0,18,6,12,18
19848,2.54,0.332,241.78,10.6,0,0,0,23,1,0
19849,5.262,0.0,234.12,22.6,37,0,17,17,1,54
19850,2.192,0.0,239.47,9.2,0,12,0,25,11,12
19851,0.502,0.234,241.01,2.2,0,2,0,22,2,2
19852,1.746,0.054,236.03,7.4,1,1,17,16,4,19
19853,0.214,0.142,241.02,1.0,0,0,0,20,8,0
19854,1.694,0.0,245.21,6.8,0,0,20,4,1,20
19855,1.524,0.168,239.5,6.4,0,0,18,10,3,18
19856,0.666,0.052,242.8,2.8,0,1,1,21,7,2
19857,0.276,0.134,241.1,1.2,0,0,1,23,6,1
19858,1.504,0.1,243.45,6.2,0,0,19,20,3,19
19859,2.63,0.302,241.27,10.8,1,5,19,2,7,25
19860,1.506,0.116,244.54,6.2,0,0,19,4,1,19
19861,1.41,0.292,239.6,6.0,0,1,0,5,10,1
19862,0.352,0.108,240.11,1.4,0,0,0,26,4,0
19863,0.322,0.08,246.83,1.4,0,1,0,8,12,1
19864,0.1,0.0,239.25,0.6,0,0,0,14,8,0
19865,0.248,0.0,242.93,1.0,0,0,0,19,10,0
19866,0.542,0.282,237.01,2.6,1,0,0,19,5,1
19867,0.492,0.218,245.75,2.2,0,1,1,7,10,2
19868,0.2,0.118,237.61,1.0,0,0,0,31,8,0
19869,0.508,0.072,242.87,2.0,0,0,1,4,3,1
19870,4.21,0.14,235.24,17.8,1,35,17,10,10,53
19871,1.452,0.056,239.79,6.0,0,0,18,16,1,18
19872,2.372,0.096,239.71,9.8,0,0,0,8,4,0
19873,1.878,0.046,239.22,7.8,0,0,1,4,8,1
19874,0.294,0.0,243.46,1.2,0,0,0,14,5,0
19875,1.29,0.0,241.39,5.2,0,0,17,22,10,17
19876,0.312,0.14,242.79,1.4,0,0,1,14,9,1
19877,4.356,0.322,235.54,18.4,0,36,0,21,2,36
19878,0.34,0.142,245.56,1.6,0,0,0,21,6,0
19879,0.192,0.106,239.3,0.8,0,0,0,18,6,0
19880,1.65,0.222,240.22,7.0,1,0,18,7,4,19
19881,0.248,0.082,241.71,1.0,0,0,1,22,9,1
19882,0.358,0.114,239.46,1.6,0,0,0,19,2,0
19883,3.044,0.274,237.26,13.0,0,28,18,13,4,46
19884,0.176,0.1,238.72,0.8,0,0,0,21,8,0
19885,0.35,0.08,246.61,1.4,0,0,0,10,3,0
19886,2.022,0.292,243.63,8.4,2,0,1,13,5,3
19887,4.776,0.366,230.78,20.6,36,0,16,9,11,52
19888,0.888,0.0,244.81,3.6,0,0,1,10,2,1
19889,2.652,0.132,239.13,11.0,0,0,0,1,1,0
19890,2.404,0.064,236.8,10.0,0,1,17,24,12,18
19891,1.464,0.202,240.37,6.0,0,2,17,20,3,19
19892,1.29,0.058,241.44,5.2,0,0,18,17,11,18
19893,2.372,0.196,240.28,9.8,0,1,19,8,11,20
19894,0.178,0.0,235.12,0.8,0,0,0,11,5,0
19895,3.904,0.492,231.73,17.0,0,1,16,2,4,17
19896,3.882,0.428,238.25,16.4,39,0,18,1,6,57
19897,3.438,0.286,241.16,14.2,1,0,18,6,3,19
19898,3.262,0.32,240.49,13.6,0,12,17,23,3,29
19899,0.408,0.226,244.03,1.8,0,1,1,30,4,2
19900,0.298,0.0,236.37,1.2,0,3,0,25,7,3
19901,0.316,0.0,243.2,1.4,0,0,0,14,5,0
19902,3.86,0.136,238.78,16.2,0,56,1,22,6,57
19903,0.222,0.0,247.29,0.8,0,0,0,30,12,0
19904,0.378,0.128,244.32,1.6,0,0,0,14,12,0
19905,1.196,0.382,239.77,5.2,0,1,11,17,6,12
19906,0.334,0.0,241.95,1.6,0,0,1,15,10,1
19907,0.15,0.0,239.98,0.6,0,0,0,23,7,0
19908,0.444,0.346,241.6,2.2,0,3,1,9,9,4
19909,1.518,0.328,237.33,6.4,0,2,17,2,2,19
19910,3.204,0.264,240.26,13.6,0,23,19,29,4,42
19911,0.29,0.24,244.97,1.4,0,2,1,1,8,3
19912,2.772,0.064,235.17,11.8,0,0,0,18,10,0
19913,1.438,0.052,240.93,5.8,0,0,18,18,10,18
19914,0.248,0.0,238.94,1.0,0,0,1,22,4,1
19915,0.236,0.0,241.81,1.0,0,0,0,28,4,0
19916,1.698,0.31,239.39,7.2,0,2,18,15,9,20
19917,1.196,0.394,237.13,5.4,0,2,12,11,10,14
19918,0.938,0.204,239.42,4.0,0,2,13,25,6,15
19919,0.392,0.108,243.24,1.6,0,1,1,9,5,2
19920,3.414,0.114,238.02,14.2,0,0,18,17,10,18
19921,1.802,0.21,240.06,7.4,0,0,18,19,2,18
19922,0.476,0.24,237.43,2.2,0,0,1,10,10,1
19923,1.394,0.064,238.62,5.8,0,1,18,18,5,19
19924,2.58,0.194,242.79,10.6,0,2,19,24,1,21
19925,1.842,0.078,235.56,7.8,0,0,17,29,1,17
19926,0.214,0.136,245.39,1.0,0,1,1,1,8,2
19927,0.86,0.0,244.76,3.6,0,0,0,19,12,0
19928,1.288,0.054,238.85,5.4,0,0,18,29,4,18
19929,1.434,0.048,237.94,6.0,2,1,18,4,6,21
19930,2.634,0.054,233.98,11.2,0,0,0,9,1,0
19931,1.48,0.112,231.79,6.4,0,0,16,13,8,16
19932,2.25,0.0,236.15,9.4,0,0,18,3,10,18
19933,0.448,0.132,244.62,2.0,0,0,0,8,3,0
19934,0.418,0.118,247.78,1.8,0,1,0,16,12,1
19935,1.632,0.18,238.63,7.0,0,1,0,13,12,1
19936,3.772,0.192,236.92,15.8,37,0,17,8,12,54
19937,1.762,0.0,240.42,7.2,0,0,18,18,11,18
19938,0.314,0.246,243.87,1.6,0,1,1,18,7,2
19939,1.22,0.0,239.77,5.0,0,0,18,27,5,18
19940,0.376,0.102,243.48,1.6,0,0,0,17,5,0
19941,0.372,0.0,238.8,1.6,0,0,0,30,8,0
19942,0.208,0.0,243.43,1.0,0,0,0,19,6,0
19943,2.364,0.0,245.32,9.6,0,0,0,29,12,0
19944,1.54,0.0,239.13,6.4,0,0,1,13,9,1
19945,0.232,0.0,241.81,1.0,0,0,1,23,10,1
19946,0.346,0.238,241.16,1.6,0,1,1,23,7,2
19947,1.322,0.0,241.58,5.4,0,0,19,8,1,19
19948,0.346,0.0,243.22,1.6,0,0,0,19,1,0
19949,0.318,0.226,239.34,1.6,0,1,0,29,9,1
19950,1.404,0.094,238.89,5.8,0,0,18,8,10,18
19951,0.378,0.096,242.87,1.6,0,1,0,21,10,1
19952,0.312,0.108,243.61,1.2,0,2,1,6,4,3
19953,2.598,0.056,236.11,11.0,0,0,17,21,12,17
19954,0.314,0.246,243.28,1.6,0,0,1,31,5,1
19955,0.936,0.184,239.71,4.0,1,1,1,1,5,3
19956,0.77,0.076,240.25,3.2,0,1,0,16,3,1
19957,1.548,0.23,243.04,6.4,0,2,18,16,12,20
19958,0.46,0.076,245.07,2.0,0,0,0,10,12,0
19959,0.124,0.0,240.51,0.6,0,0,0,5,9,0
19960,0.33,0.102,243.72,1.4,0,0,0,17,11,0
19961,0.258,0.118,240.05,1.2,0,0,1,9,8,1
19962,1.628,0.076,239.4,6.8,0,0,0,4,2,0
19963,1.46,0.176,240.01,6.0,0,0,19,15,6,19
19964,0.288,0.06,242.73,1.2,0,0,0,15,2,0
19965,1.07,0.174,245.28,4.4,0,0,0,27,12,0
19966,1.736,0.0,240.86,7.2,0,0,19,25,2,19
19967,1.564,0.388,242.82,6.6,0,1,0,28,3,1
19968,3.026,0.104,244.59,13.0,29,0,18,19,12,47
19969,0.212,0.0,240.8,0.8,0,0,0,5,4,0
19970,0.298,0.1,238.06,1.2,0,0,0,3,3,0
19971,0.496,0.0,238.84,2.0,0,0,0,19,1,0
19972,1.498,0.124,237.21,6.4,0,2,18,31,5,20
19973,0.244,0.116,235.07,1.2,0,0,1,3,8,1
19974,0.26,0.0,244.63,1.0,0,0,1,23,4,1
19975,3.566,0.046,237.24,15.0,38,0,18,28,3,56
19976,0.276,0.0,242.04,1.2,0,0,0,9,10,0
19977,0.268,0.0,240.42,1.0,0,0,0,24,7,0
19978,0.964,0.224,238.96,4.0,0,0,12,16,7,12
19979,0.302,0.086,240.52,1.2,0,0,0,27,9,0
19980,0.426,0.204,246.18,2.0,0,0,0,11,1,0
19981,5.776,0.54,241.16,24.0,0,38,19,13,2,57
19982,0.182,0.062,235.15,0.8,0,0,0,24,4,0
19983,0.352,0.124,242.78,1.4,0,0,0,23,4,0
19984,0.312,0.106,241.12,1.4,0,0,0,4,4,0
19985,0.204,0.102,239.93,1.0,0,0,1,7,8,1
19986,1.846,0.182,237.0,7.8,0,0,17,20,9,17
19987,0.354,0.228,241.95,1.8,0,2,1,24,8,3
19988,0.226,0.0,245.6,1.0,0,0,0,10,2,0
19989,2.098,0.25,239.36,9.2,0,2,1,10,6,3
19990,0.34,0.128,239.16,1.4,0,1,0,14,8,1
19991,0.458,0.214,241.91,2.0,0,1,1,18,7,2
19992,2.692,0.0,238.21,11.2,0,0,18,22,2,18
19993,0.538,0.0,236.6,2.4,0,0,0,2,6,0
19994,1.524,0.202,235.99,6.6,0,1,17,31,7,18
19995,0.44,0.22,242.24,2.2,0,1,0,14,9,1
19996,0.286,0.238,241.03,1.4,0,0,0,28,8,0
19997,0.344,0.0,241.47,1.4,0,1,1,3,5,2
19998,0.218,0.0,243.15,1.0,0,0,1,4,9,1
19999,0.426,0.094,245.09,1.8,1,0,0,7,2,1
20000,0.302,0.084,242.02,1.2,0,1,1,13,4,2
20001,0.416,0.252,242.79,2.0,0,1,0,9,10,1
20002,0.274,0.0,246.03,1.2,0,0,0,24,1,0
20003,1.416,0.086,242.1,5.8,0,0,19,30,8,19
20004,1.524,0.198,242.0,6.2,0,0,19,27,11,19
20005,1.62,0.138,240.86,6.8,0,0,18,22,2,18
20006,0.376,0.358,240.25,2.0,0,2,1,24,9,3
20007,1.626,0.184,234.49,7.0,0,1,0,12,3,1
20008,1.216,0.092,233.07,5.2,0,0,16,24,7,16
20009,2.936,0.3,240.62,12.2,0,37,0,12,1,37
20010,0.602,0.14,240.64,2.8,0,0,0,29,1,0
20011,1.342,0.368,241.21,5.8,1,1,1,13,6,3
20012,1.488,0.202,241.2,6.2,0,2,18,20,10,20
20013,0.38,0.08,239.68,1.6,0,0,1,17,4,1
20014,3.154,0.114,236.43,13.2,0,0,17,17,8,17
20015,0.302,0.078,244.13,1.2,0,0,0,31,10,0
20016,1.534,0.096,240.28,6.4,0,0,18,3,3,18
20017,2.82,0.142,238.94,11.8,0,1,17,11,3,18
20018,1.32,0.106,240.38,5.4,0,0,19,6,8,19
20019,0.254,0.192,239.87,1.2,0,1,0,21,9,1
20020,1.894,0.096,239.48,8.0,0,0,18,9,3,18
20021,0.206,0.104,241.03,1.0,0,0,1,6,8,1
20022,1.46,0.096,239.55,6.0,0,1,18,7,4,19
20023,2.562,0.0,235.89,10.8,0,0,18,25,10,18
20024,1.772,0.0,239.22,7.8,0,0,18,25,4,18
20025,0.328,0.22,240.68,1.6,0,0,1,13,8,1
20026,0.344,0.112,241.91,1.4,0,1,1,22,4,2
20027,1.542,0.048,229.62,6.6,0,0,17,17,5,17
20028,0.948,0.118,241.4,3.8,0,0,0,20,9,0
20029,0.934,0.172,240.16,3.8,0,0,1,7,11,1
20030,5.396,0.328,240.94,22.4,38,39,0,20,12,77
20031,0.3,0.066,247.92,1.2,0,0,0,12,12,0
20032,1.09,0.222,241.14,4.6,0,1,1,28,6,2
20033,1.37,0.104,239.0,5.6,0,0,17,26,2,17
20034,1.45,0.104,243.97,5.8,0,0,18,21,12,18
20035,0.642,0.276,242.13,2.8,0,1,1,1,9,2
20036,0.232,0.0,242.64,1.0,0,0,0,17,2,0
20037,0.232,0.122,239.28,1.0,0,0,0,23,6,0
20038,0.868,0.168,241.07,3.6,0,0,12,7,9,12
20039,2.496,0.23,238.94,10.4,0,37,0,5,7,37
20040,0.308,0.084,241.5,1.2,0,0,0,29,9,0
20041,1.776,0.138,241.34,7.4,0,6,1,12,5,7
20042,2.046,0.05,236.73,9.6,0,0,18,3,10,18
20043,0.222,0.046,240.71,1.6,0,0,3,5,8,3
20044,0.214,0.0,244.4,0.8,0,0,0,22,3,0
20045,0.214,0.052,244.72,0.8,0,0,0,25,12,0
20046,0.376,0.084,243.29,1.6,0,0,0,5,4,0
20047,1.526,0.086,241.64,6.2,0,0,19,21,5,19
20048,0.396,0.0,244.15,1.6,0,0,1,30,7,1
20049,0.338,0.056,243.78,1.4,0,0,0,21,11,0
20050,0.406,0.198,239.7,1.8,0,0,1,11,4,1
20051,0.224,0.086,239.95,1.0,0,0,0,25,9,0
20052,0.408,0.252,243.03,2.0,0,1,0,26,3,1
20053,3.74,0.0,237.09,15.6,0,37,17,28,3,54
20054,0.412,0.0,242.34,2.0,0,0,0,10,1,0
20055,0.118,0.0,237.27,0.6,0,0,0,9,5,0
20056,0.476,0.332,239.96,2.4,0,2,0,29,10,2
20057,0.28,0.062,239.84,1.2,0,1,0,28,10,1
20058,1.514,0.374,239.97,6.4,0,17,1,20,6,18
20059,3.112,0.328,235.15,13.6,9,0,18,20,2,27
20060,0.2,0.0,241.95,0.8,0,0,0,9,6,0
20061,1.396,0.0,242.78,5.6,1,0,18,7,12,19
20062,0.324,0.24,241.67,1.6,0,1,0,15,7,1
20063,0.23,0.0,238.18,1.0,0,0,1,3,10,1
20064,3.36,0.11,242.22,14.4,0,0,18,10,2,18
20065,2.66,0.146,238.17,11.4,0,1,18,23,10,19
20066,1.316,0.0,243.55,5.4,0,0,0,23,2,0
20067,0.08,0.0,239.97,0.2,0,0,1,10,8,1
20068,0.246,0.246,238.29,1.4,0,0,0,6,8,0
20069,1.35,0.066,240.52,5.6,0,1,17,10,1,18
20070,5.498,0.338,236.47,23.2,35,1,28,14,11,64
20071,0.592,0.39,241.81,3.0,0,0,1,15,11,1
20072,2.144,0.0,239.19,9.0,0,0,17,6,12,17
20073,3.474,0.076,236.17,14.6,36,0,17,18,9,53
20074,0.258,0.098,240.52,1.2,0,1,0,18,6,1
20075,0.322,0.252,243.12,1.6,0,1,1,30,7,2
20076,0.242,0.0,242.24,1.0,0,0,1,5,2,1
20077,0.126,0.0,232.57,0.6,0,0,0,25,7,0
20078,0.296,0.256,244.2,1.6,0,1,1,20,7,2
20079,0.248,0.0,246.09,1.0,0,0,1,21,1,1
20080,1.55,0.054,241.55,6.4,0,0,18,8,12,18
20081,1.54,0.08,237.03,6.6,1,0,17,4,2,18
20082,1.574,0.0,242.1,6.6,0,0,18,23,3,18
20083,0.34,0.156,244.7,1.6,0,0,0,9,2,0
20084,1.63,0.186,238.93,6.8,0,1,19,18,4,20
20085,0.21,0.046,239.88,0.8,0,0,0,5,4,0
20086,0.308,0.046,236.64,1.6,0,0,0,2,5,0
20087,2.988,0.388,235.27,13.6,17,0,17,11,10,34
20088,1.596,0.0,243.3,6.4,0,0,0,11,1,0
20089,3.706,0.166,237.86,15.6,0,1,17,17,1,18
20090,0.416,0.102,242.59,1.8,0,1,0,22,2,1
20091,3.896,0.082,231.57,17.0,36,23,0,28,7,59
20092,0.198,0.124,237.69,1.0,0,0,0,29,7,0
20093,0.346,0.094,240.67,1.4,0,2,1,10,9,3
20094,0.618,0.238,243.65,2.8,0,1,0,25,3,1
20095,1.36,0.0,243.22,5.6,0,0,18,16,12,18
20096,0.354,0.104,240.52,1.6,0,0,1,7,5,1
20097,2.73,0.052,237.89,11.4,0,2,17,18,1,19
20098,0.148,0.0,243.39,0.6,0,0,0,20,4,0
20099,0.298,0.104,240.88,1.2,0,1,0,11,4,1
20100,1.798,0.064,239.73,7.4,0,0,19,10,3,19
20101,1.502,0.1,242.96,6.2,0,0,18,9,3,18
20102,0.506,0.0,241.49,2.0,0,0,1,30,4,1
20103,2.112,0.328,239.27,9.2,0,0,18,17,1,18
20104,0.362,0.216,241.49,1.8,0,0,0,20,6,0
20105,0.202,0.0,242.79,1.0,0,0,0,20,9,0
20106,1.428,0.104,243.28,5.8,0,0,19,17,12,19
20107,0.336,0.11,245.38,1.4,0,0,1,7,10,1
20108,1.49,0.112,244.19,6.0,0,0,18,2,1,18
20109,0.23,0.114,241.08,1.0,0,1,0,17,8,1
20110,1.62,0.174,234.3,7.0,0,1,16,2,4,17
20111,0.422,0.232,242.71,2.0,0,1,1,27,11,2
20112,0.28,0.25,241.23,1.4,0,1,0,27,8,1
20113,0.196,0.156,240.01,1.2,0,0,1,24,8,1
20114,0.688,0.414,241.71,3.4,0,1,0,5,9,1
20115,1.434,0.082,243.88,5.8,0,0,19,26,11,19
20116,0.86,0.144,238.14,4.0,0,0,0,2,9,0
20117,1.372,0.09,238.86,5.6,0,0,17,18,2,17
20118,2.182,0.096,239.87,9.0,0,0,18,15,1,18
20119,0.244,0.05,240.67,1.0,0,0,0,11,10,0
20120,2.132,0.0,244.68,8.6,0,0,19,15,12,19
20121,1.38,0.3,241.1,5.8,0,1,1,26,3,2
20122,0.156,0.0,241.41,0.6,0,0,1,4,8,1
20123,2.224,0.114,237.91,9.2,0,0,18,11,3,18
20124,1.264,0.074,237.08,5.2,0,0,18,24,6,18
20125,0.706,0.296,242.93,3.2,0,0,0,3,12,0
20126,3.104,0.446,238.65,13.0,0,0,18,27,9,18
20127,0.154,0.126,242.34,0.8,0,0,1,28,8,1
20128,1.97,0.112,239.25,8.2,0,0,26,20,6,26
20129,1.662,0.156,240.69,6.8,0,0,18,8,1,18
20130,0.47,0.244,235.6,2.2,0,0,0,23,7,0
20131,1.524,0.326,239.93,6.4,0,1,18,14,4,19
20132,0.67,0.066,238.88,2.8,0,0,0,30,10,0
20133,3.082,0.0,241.71,12.6,0,0,18,15,12,18
20134,0.344,0.048,244.05,1.4,0,1,1,3,10,2
20135,0.206,0.052,242.77,0.8,0,0,0,28,10,0
20136,0.268,0.114,240.34,1.2,0,1,0,12,6,1
20137,2.276,0.052,237.65,9.4,0,0,17,6,3,17
20138,0.604,0.332,239.11,2.8,0,2,1,22,4,3
20139,0.216,0.0,240.72,0.8,0,0,0,28,2,0
20140,1.796,0.092,242.79,7.4,0,7,18,17,9,25
20141,0.444,0.214,240.94,2.0,0,0,1,7,4,1
20142,4.812,0.076,237.26,20.6,37,27,0,8,1,64
20143,0.174,0.15,239.87,0.8,0,0,1,13,8,1
20144,0.322,0.24,242.19,1.6,0,0,1,1,8,1
20145,1.802,0.416,238.63,7.6,0,0,18,14,11,18
20146,0.318,0.214,241.86,1.6,0,1,1,15,8,2
20147,3.608,0.096,237.65,15.0,38,0,17,3,12,55
20148,0.524,0.0,230.9,2.2,0,0,1,27,5,1
20149,1.278,0.516,241.3,5.6,0,1,12,4,7,13
20150,1.952,0.07,240.29,8.0,0,0,19,7,5,19
20151,0.3,0.218,240.06,1.6,0,0,0,10,7,0
20152,0.212,0.102,234.41,1.0,0,0,0,27,7,0
20153,0.252,0.114,240.4,1.2,0,0,0,21,7,0
20154,1.274,0.076,236.48,5.4,0,0,18,5,5,18
20155,0.284,0.056,239.16,1.2,0,0,0,17,3,0
20156,2.132,0.178,238.45,9.0,0,1,0,10,2,1
20157,0.404,0.056,247.86,1.8,0,0,0,5,3,0
20158,0.47,0.238,243.32,2.2,0,0,0,7,12,0
20159,0.318,0.0,239.76,1.6,0,0,1,1,7,1
20160,0.486,0.212,240.95,2.2,0,0,1,12,5,1
20161,1.578,0.18,241.85,6.4,0,0,19,10,4,19
20162,1.342,0.056,239.31,5.6,0,0,17,23,11,17
20163,0.264,0.126,244.33,1.2,0,0,1,10,9,1
20164,2.934,0.208,239.48,12.2,0,0,18,6,2,18
20165,4.158,0.394,243.5,17.0,40,1,18,8,3,59
20166,0.918,0.126,243.45,3.8,0,0,0,26,1,0
20167,3.144,0.398,237.38,13.6,0,22,18,17,10,40
20168,1.78,0.0,239.45,7.4,0,0,18,30,12,18
20169,1.392,0.046,241.16,5.8,0,0,18,23,1,18
20170,0.202,0.072,231.99,1.0,0,0,0,6,8,0
20171,2.54,0.386,244.58,10.4,0,2,19,18,1,21
20172,1.846,0.076,235.4,7.8,0,0,0,21,2,0
20173,0.486,0.252,243.14,2.2,0,1,0,2,5,1
20174,0.358,0.104,244.2,1.4,0,0,0,8,4,0
20175,1.514,0.056,237.98,6.2,1,0,18,20,3,19
20176,1.646,0.11,238.52,6.8,0,0,0,20,10,0
20177,0.342,0.0,244.89,1.4,0,0,0,24,11,0
20178,0.396,0.262,242.34,2.0,0,1,0,3,7,1
20179,0.334,0.234,240.03,1.6,0,1,0,10,6,1
20180,1.78,0.114,241.02,7.4,1,0,17,28,3,18
20181,0.314,0.0,242.06,1.4,0,0,1,12,6,1
20182,0.28,0.07,242.73,1.4,0,0,1,20,5,1
20183,0.254,0.0,249.66,1.0,0,0,0,17,1,0
20184,1.374,0.202,239.34,5.8,0,0,18,5,7,18
20185,1.436,0.066,242.53,5.8,0,0,18,4,4,18
20186,0.644,0.076,245.94,2.6,0,1,0,22,1,1
20187,0.41,0.212,239.27,1.8,0,1,1,18,5,2
20188,1.3,0.072,246.19,5.2,0,0,0,25,1,0
20189,1.838,0.084,241.15,7.6,0,0,19,24,11,19
20190,1.378,0.15,240.59,5.6,1,0,19,16,6,20
20191,1.316,0.148,232.78,5.6,1,0,17,26,7,18
20192,1.62,0.216,241.79,6.6,0,2,19,29,8,21
20193,2.79,0.232,235.99,12.0,0,1,5,30,9,6
20194,0.374,0.102,238.41,1.6,1,1,0,17,5,2
20195,0.502,0.26,238.84,2.4,0,1,0,1,7,1
20196,0.244,0.1,241.43,1.0,0,1,1,25,7,2
20197,0.48,0.396,249.61,2.4,0,2,0,24,12,2
20198,0.48,0.0,245.24,2.0,0,0,0,22,2,0
20199,0.924,0.046,240.02,3.8,0,0,0,9,9,0
20200,1.388,0.0,240.35,5.8,0,0,17,30,3,17
20201,0.448,0.0,244.26,1.8,0,0,1,2,3,1
20202,4.768,0.118,235.64,20.2,1,36,18,5,4,55
20203,0.41,0.064,243.07,1.6,0,0,1,7,11,1
20204,0.328,0.148,243.11,1.4,0,0,1,9,11,1
20205,2.728,0.43,237.54,12.4,16,0,17,8,3,33
20206,1.28,0.0,240.17,5.2,0,0,17,22,10,17
20207,1.41,0.158,240.05,5.8,0,2,18,23,9,20
20208,1.212,0.108,235.19,5.0,0,0,17,4,8,17
20209,1.306,0.098,240.25,5.4,0,0,19,8,9,19
20210,1.216,0.132,232.82,5.2,0,1,17,10,8,18
20211,0.14,0.0,243.32,0.6,0,0,1,26,6,1
20212,0.364,0.176,239.87,1.6,0,2,0,1,7,2
20213,0.532,0.244,242.44,2.4,0,2,0,18,4,2
20214,0.44,0.186,243.68,2.0,0,2,0,1,4,2
20215,1.996,0.158,242.98,8.2,0,0,18,26,1,18
20216,0.392,0.238,242.84,2.0,0,1,1,29,8,2
20217,0.258,0.0,243.4,1.2,0,0,0,4,11,0
20218,2.346,0.424,239.78,10.4,0,20,0,20,2,20
20219,1.314,0.056,245.67,5.2,0,0,0,12,1,0
20220,0.17,0.088,233.85,0.8,0,0,0,9,8,0
20221,0.236,0.158,240.96,1.4,0,0,0,23,8,0
20222,1.57,0.106,240.76,6.4,1,0,17,18,3,18
20223,1.468,0.064,240.83,6.0,0,0,18,9,3,18
20224,0.666,0.18,240.65,2.8,0,1,1,29,4,2
20225,4.1,0.158,234.8,18.2,28,0,17,15,2,45
20226,1.296,0.086,237.12,5.4,0,0,0,20,11,0
20227,2.1,0.0,235.13,8.8,0,0,18,21,2,18
20228,2.582,0.29,242.69,10.6,0,0,29,11,12,29
20229,1.312,0.07,232.8,5.6,0,0,16,21,5,16
