Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
1/10/2010,07:51:00,1.896,0.336,241.840,7.800,0.000,1.000,19.0
10/11/2010,07:28:00,2.518,0.086,237.74,10.6,0.0,0.0,18.0
15/9/2008,16:12:00,0.654,0.214,242.080,3.000,0.000,0.000,0.0
14/3/2009,20:58:00,2.318,0.050,239.470,9.600,0.000,0.000,18.0
1/6/2009,18:10:00,0.230,0.000,242.490,1.200,0.000,0.000,1.0
23/1/2009,16:12:00,0.530,0.068,244.340,2.200,0.000,1.000,0.0
24/3/2010,13:34:00,3.660,0.252,240.220,15.200,0.000,38.000,18.0
16/9/2009,00:39:00,0.344,0.116,241.150,1.600,0.000,0.000,1.0
26/5/2009,15:27:00,0.384,0.180,232.930,1.800,0.000,0.000,1.0
3/1/2010,13:23:00,1.756,0.216,242.180,7.400,0.000,0.000,19.0
31/3/2009,22:55:00,0.412,0.230,244.900,1.800,0.000,1.000,0.0
22/10/2009,05:08:00,0.234,0.000,243.500,1.000,0.000,0.000,1.0
30/5/2010,15:22:00,1.624,0.116,240.100,6.800,1.000,1.000,18.0
2/1/2008,06:45:00,2.552,0.118,242.710,10.600,0.000,0.000,0.0
24/4/2008,08:26:00,1.384,0.070,239.710,5.600,0.000,0.000,18.0
18/8/2009,18:21:00,0.476,0.360,241.830,2.400,0.000,1.000,1.0
2/12/2008,02:44:00,0.374,0.054,246.610,1.600,0.000,0.000,0.0
30/12/2006,13:46:00,1.390,0.118,241.220,5.800,0.000,0.000,18.0
24/1/2007,01:37:00,2.328,0.000,242.730,9.600,0.000,0.000,0.0
27/3/2010,15:23:00,1.364,0.066,239.390,5.600,0.000,0.000,18.0
7/3/2008,23:08:00,2.748,0.000,239.710,11.400,0.000,0.000,19.0
3/5/2009,01:37:00,0.246,0.000,243.270,1.000,0.000,0.000,1.0
18/11/2010,19:01:00,3.268,0.25,236.99,14.6,14.0,0.0,17.0
19/6/2009,22:31:00,1.142,0.068,243.370,4.600,0.000,0.000,0.0
14/5/2009,04:08:00,0.314,0.084,241.540,1.200,0.000,2.000,1.0
15/4/2007,01:30:00,0.390,0.218,240.210,1.800,0.000,0.000,0.0
29/10/2008,12:46:00,1.774,0.070,242.320,7.200,0.000,0.000,18.0
2/6/2010,11:43:00,0.324,0.068,238.800,1.400,0.000,1.000,1.0
21/8/2007,19:39:00,0.286,0.096,238.850,1.200,0.000,0.000,0.0
10/5/2008,03:15:00,0.428,0.190,239.130,1.800,0.000,0.000,1.0
11/3/2010,01:12:00,1.352,0.000,243.060,5.400,0.000,0.000,18.0
17/12/2008,07:17:00,1.644,0.000,239.330,6.800,0.000,0.000,18.0
28/2/2008,10:05:00,0.208,0.000,236.230,0.800,0.000,0.000,0.0
2/2/2007,19:24:00,2.040,0.000,238.730,8.400,0.000,0.000,17.0
11/6/2010,00:30:00,0.352,0.216,240.100,1.600,0.000,1.000,1.0
19/11/2007,15:09:00,0.236,0.000,247.790,1.000,0.000,0.000,0.0
6/8/2009,21:34:00,0.214,0.102,239.810,1.000,0.000,0.000,1.0
6/7/2009,20:34:00,0.404,0.264,243.580,2.000,0.000,0.000,0.0
16/4/2010,09:23:00,1.804,0.186,239.280,7.600,1.000,1.000,18.0
18/7/2009,13:16:00,1.438,0.050,240.880,6.000,0.000,0.000,18.0
12/12/2008,23:37:00,0.212,0.048,245.510,0.800,0.000,0.000,0.0
7/8/2010,19:55:00,0.336,0.238,244.260,1.600,0.000,0.000,1.0
19/10/2010,15:24:00,0.378,0.058,247.010,1.600,0.000,0.000,1.0
27/11/2008,05:11:00,1.450,0.074,239.740,6.000,0.000,1.000,0.0
26/5/2010,01:34:00,0.180,0.000,237.780,1.000,0.000,0.000,1.0
28/4/2009,01:54:00,0.444,0.094,242.930,2.000,0.000,0.000,0.0
14/5/2007,09:27:00,1.316,0.238,229.460,5.800,0.000,0.000,16.0
6/6/2008,12:21:00,0.156,0.000,238.100,0.600,0.000,0.000,1.0
26/4/2007,06:47:00,1.232,0.108,236.400,5.600,0.000,0.000,0.0
24/5/2007,07:06:00,1.534,0.136,233.410,6.600,0.000,2.000,17.0
13/4/2009,22:57:00,3.486,0.170,242.490,14.400,0.000,31.000,19.0
19/3/2010,17:42:00,0.316,0.126,243.350,1.400,0.000,1.000,1.0
20/4/2007,20:58:00,2.172,0.320,238.620,9.200,1.000,1.000,18.0
17/11/2010,23:28:00,0.838,0.134,244.77,3.4,0.0,0.0,0.0
29/10/2010,20:11:00,1.188,0.076,244.22,4.8,0.0,0.0,0.0
9/10/2007,16:32:00,3.314,0.000,238.200,14.000,0.000,36.000,18.0
11/11/2009,02:29:00,0.260,0.000,247.610,1.000,0.000,0.000,1.0
20/12/2007,03:41:00,0.292,0.078,247.990,1.200,0.000,0.000,0.0
3/9/2010,15:02:00,0.292,0.000,239.440,1.400,0.000,0.000,1.0
18/10/2010,22:38:00,2.858,0.000,242.200,11.800,0.000,1.000,19.0
27/12/2009,19:19:00,2.062,0.110,239.090,8.600,2.000,0.000,18.0
10/4/2009,04:29:00,0.258,0.000,241.430,1.000,0.000,0.000,1.0
18/11/2007,22:31:00,1.728,0.116,242.800,7.000,0.000,0.000,19.0
20/7/2007,09:37:00,1.312,0.102,232.860,5.600,0.000,0.000,17.0
16/9/2007,20:02:00,0.880,0.198,233.640,4.000,1.000,0.000,0.0
3/6/2010,08:47:00,2.448,0.348,238.300,10.400,1.000,1.000,29.0
21/1/2010,23:33:00,1.798,0.200,242.120,7.400,0.000,2.000,18.0
20/6/2008,02:43:00,0.292,0.194,239.130,1.400,0.000,2.000,1.0
14/5/2009,00:56:00,1.304,0.048,240.730,5.400,0.000,0.000,19.0
2/3/2008,07:02:00,0.220,0.000,241.030,0.800,0.000,0.000,0.0
23/7/2007,10:41:00,2.024,0.088,231.650,8.600,0.000,0.000,16.0
29/10/2010,17:55:00,0.358,0.046,244.94,1.6,0.0,0.0,0.0
24/8/2010,15:36:00,0.372,0.226,241.940,2.000,0.000,1.000,1.0
16/3/2009,09:37:00,1.288,0.054,241.460,5.200,0.000,0.000,17.0
8/7/2009,15:14:00,0.296,0.136,244.330,1.400,0.000,0.000,1.0
28/8/2009,10:58:00,0.252,0.116,239.010,1.200,0.000,1.000,0.0
3/3/2009,17:28:00,0.432,0.188,242.790,2.000,0.000,0.000,0.0
7/10/2010,19:20:00,1.342,0.348,236.480,5.800,0.000,1.000,1.0
10/8/2007,20:23:00,0.236,0.154,237.090,1.200,0.000,1.000,0.0
10/5/2009,11:09:00,0.558,0.078,240.750,2.800,0.000,0.000,1.0
28/1/2010,06:18:00,0.396,0.134,245.910,1.600,0.000,0.000,1.0
23/8/2007,12:24:00,0.222,0.000,240.830,1.000,0.000,0.000,0.0
28/8/2009,22:18:00,0.582,0.152,243.490,2.400,0.000,0.000,0.0
11/9/2009,08:16:00,1.400,0.094,239.720,5.800,0.000,0.000,18.0
10/8/2009,11:50:00,0.310,0.254,243.680,1.600,0.000,1.000,0.0
28/9/2007,06:40:00,1.822,0.326,237.180,7.800,0.000,1.000,17.0
2/10/2008,14:26:00,0.482,0.332,241.700,2.400,0.000,2.000,1.0
21/7/2007,05:20:00,0.182,0.072,235.390,0.800,0.000,1.000,0.0
16/11/2010,12:01:00,0.344,0.08,241.2,1.4,0.0,0.0,0.0
25/9/2007,22:46:00,2.434,0.244,239.060,10.200,0.000,0.000,17.0
10/3/2007,01:32:00,0.224,0.000,243.100,1.000,0.000,0.000,0.0
11/11/2008,04:12:00,0.368,0.074,242.220,1.600,0.000,0.000,0.0
23/12/2008,10:38:00,1.578,0.390,238.350,7.400,0.000,0.000,0.0
23/7/2008,10:09:00,0.964,0.172,237.300,4.200,0.000,0.000,13.0
25/9/2010,19:09:00,?,?,?,?,?,?,
23/2/2008,01:23:00,0.290,0.058,240.220,1.200,0.000,0.000,0.0
25/12/2007,18:40:00,1.906,0.000,239.160,8.000,0.000,0.000,0.0
3/7/2009,13:37:00,0.300,0.220,241.660,1.400,0.000,0.000,0.0
17/1/2010,16:35:00,1.490,0.098,241.510,6.200,0.000,0.000,19.0
11/3/2010,01:27:00,1.358,0.000,243.660,5.400,0.000,0.000,18.0
16/5/2008,19:55:00,0.760,0.096,238.450,3.200,0.000,2.000,1.0
23/6/2007,05:07:00,0.252,0.156,239.830,1.400,0.000,0.000,0.0
25/10/2010,01:59:00,0.450,0.188,243.510,2.000,0.000,1.000,0.0
24/12/2008,15:06:00,0.376,0.098,244.820,1.600,0.000,0.000,0.0
30/4/2007,00:22:00,?,?,?,?,?,?,
23/2/2007,04:23:00,0.212,0.000,241.400,0.800,0.000,0.000,0.0
8/8/2008,22:41:00,0.240,0.248,242.310,1.400,0.000,2.000,1.0
30/12/2007,08:50:00,0.990,0.116,244.180,4.000,0.000,1.000,0.0
23/12/2007,08:11:00,2.806,0.000,240.910,11.600,0.000,0.000,18.0
16/11/2007,23:34:00,0.664,0.212,246.680,2.800,0.000,0.000,0.0
11/5/2010,03:28:00,0.362,0.110,246.870,1.400,0.000,0.000,1.0
4/8/2007,21:15:00,0.394,0.216,234.550,1.800,0.000,0.000,0.0
1/6/2010,03:28:00,0.244,0.068,242.370,1.000,0.000,0.000,1.0
28/9/2008,13:42:00,1.872,0.200,240.020,8.200,0.000,0.000,18.0
5/7/2008,00:02:00,0.350,0.084,241.790,1.400,0.000,0.000,0.0
15/7/2008,12:00:00,1.044,0.000,238.930,4.400,0.000,0.000,1.0
3/2/2007,12:48:00,1.506,0.000,240.020,6.200,0.000,0.000,18.0
23/10/2010,05:57:00,0.364,0.096,244.530,1.400,0.000,0.000,1.0
14/5/2010,14:21:00,1.440,0.056,246.400,5.800,0.000,0.000,19.0
21/12/2008,00:50:00,1.452,0.086,242.820,6.000,0.000,0.000,18.0
26/5/2010,00:06:00,1.052,0.424,241.310,4.600,0.000,0.000,12.0
23/1/2008,22:19:00,0.572,0.230,242.240,2.400,0.000,0.000,0.0
28/7/2007,11:01:00,4.454,0.000,231.320,19.200,0.000,69.000,0.0
20/12/2009,06:18:00,0.272,0.064,250.780,1.200,0.000,0.000,0.0
11/8/2007,19:07:00,0.182,0.092,235.870,0.800,0.000,0.000,0.0
30/7/2009,02:09:00,0.312,0.250,243.040,1.600,0.000,2.000,0.0
23/6/2009,12:17:00,1.568,0.000,238.640,6.600,0.000,0.000,24.0
25/4/2007,23:46:00,0.192,0.000,239.160,0.800,0.000,0.000,0.0
8/3/2007,15:12:00,0.492,0.316,241.670,2.400,0.000,1.000,0.0
7/2/2007,10:32:00,1.298,0.000,240.410,5.400,0.000,0.000,18.0
18/9/2007,08:14:00,1.236,0.080,235.750,5.200,0.000,1.000,17.0
24/4/2007,10:19:00,0.332,0.086,232.590,1.600,0.000,0.000,0.0
19/5/2007,16:45:00,0.448,0.290,237.890,2.200,1.000,0.000,0.0
30/5/2008,01:47:00,0.186,0.000,241.990,0.800,0.000,0.000,1.0
6/8/2008,04:40:00,0.790,0.110,237.440,3.400,0.000,0.000,13.0
12/5/2008,18:31:00,0.698,0.084,240.800,3.600,0.000,0.000,8.0
21/8/2008,18:39:00,0.164,0.142,241.420,0.800,0.000,1.000,0.0
25/10/2010,02:58:00,0.280,0.000,245.450,1.200,0.000,0.000,1.0
17/2/2010,21:13:00,0.916,0.066,238.720,3.800,1.000,0.000,1.0
30/7/2009,18:13:00,0.392,0.162,241.910,2.000,0.000,2.000,1.0
16/10/2010,08:32:00,2.478,0.310,237.570,10.400,0.000,1.000,29.0
10/7/2008,15:43:00,0.308,0.236,240.950,1.600,0.000,2.000,0.0
12/4/2007,04:12:00,0.216,0.000,240.580,0.800,0.000,0.000,0.0
22/3/2009,19:51:00,1.610,0.068,238.700,6.600,0.000,0.000,17.0
16/10/2009,22:03:00,0.514,0.140,238.790,2.200,0.000,0.000,0.0
3/3/2010,08:21:00,1.644,0.000,241.240,6.800,0.000,0.000,19.0
3/9/2008,10:08:00,1.498,0.318,238.530,6.400,0.000,2.000,18.0
15/11/2009,07:58:00,0.336,0.108,243.000,1.400,0.000,0.000,0.0
3/1/2010,17:01:00,2.376,0.178,239.810,10.000,0.000,0.000,18.0
4/4/2007,02:00:00,0.320,0.114,242.850,1.400,0.000,0.000,0.0
23/8/2009,13:31:00,1.100,0.478,238.910,5.000,0.000,2.000,13.0
21/1/2007,18:47:00,2.904,0.000,236.480,12.200,0.000,0.000,18.0
13/9/2009,09:48:00,0.320,0.234,243.210,1.600,0.000,1.000,1.0
3/11/2010,11:25:00,0.326,0.094,241.54,1.4,0.0,2.0,1.0
11/5/2009,07:39:00,1.726,0.100,240.290,7.200,0.000,0.000,18.0
31/10/2010,03:02:00,2.074,0.072,243.6,8.4,0.0,0.0,0.0
26/8/2007,04:15:00,0.186,0.130,242.260,0.800,0.000,2.000,0.0
4/9/2008,13:47:00,1.288,0.064,240.880,5.200,0.000,0.000,18.0
8/10/2007,05:15:00,0.292,0.072,239.900,1.200,0.000,0.000,0.0
21/3/2008,13:59:00,0.546,0.344,243.910,2.600,0.000,1.000,0.0
16/11/2010,07:24:00,2.698,0.0,240.9,11.2,0.0,0.0,18.0
17/4/2010,10:00:00,1.482,0.154,238.070,6.200,0.000,0.000,18.0
27/8/2009,10:03:00,0.248,0.140,239.050,1.200,0.000,0.000,1.0
28/3/2009,05:41:00,0.266,0.000,242.060,1.200,0.000,0.000,0.0
21/3/2009,04:31:00,0.396,0.232,246.170,1.800,0.000,0.000,0.0
6/2/2007,02:31:00,0.410,0.244,241.180,2.000,0.000,2.000,0.0
8/6/2007,14:33:00,1.462,0.210,237.750,6.200,0.000,1.000,17.0
21/8/2010,21:16:00,?,?,?,?,?,?,
7/4/2007,06:05:00,0.328,0.100,239.590,1.400,0.000,0.000,0.0
29/5/2008,00:45:00,0.384,0.284,243.950,2.000,0.000,2.000,1.0
28/4/2007,11:57:00,?,?,?,?,?,?,
21/5/2008,03:53:00,0.156,0.000,241.240,0.600,0.000,0.000,1.0
22/2/2010,19:24:00,0.676,0.080,236.440,2.800,0.000,0.000,0.0
30/5/2010,17:51:00,1.330,0.000,239.370,5.400,0.000,0.000,18.0
18/5/2009,09:29:00,1.396,0.058,242.740,5.600,0.000,0.000,18.0
14/11/2009,01:07:00,0.780,0.194,242.580,3.200,0.000,0.000,1.0
29/7/2009,08:44:00,0.320,0.000,244.620,1.600,0.000,0.000,1.0
21/10/2008,00:31:00,0.324,0.000,240.690,1.400,0.000,0.000,1.0
7/4/2007,08:44:00,0.672,0.000,240.540,2.800,0.000,0.000,0.0
26/3/2008,21:18:00,1.360,0.058,239.970,5.600,0.000,0.000,0.0
16/1/2008,10:08:00,1.458,0.000,237.800,6.200,0.000,0.000,17.0
12/6/2007,01:04:00,0.100,0.000,241.090,0.400,0.000,0.000,0.0
5/11/2007,08:48:00,1.452,0.120,238.250,6.000,0.000,0.000,17.0
23/1/2010,21:02:00,2.534,0.000,239.150,10.600,0.000,1.000,18.0
27/1/2010,04:11:00,0.278,0.000,245.050,1.000,0.000,0.000,0.0
3/4/2008,13:26:00,0.394,0.218,241.450,1.800,0.000,1.000,0.0
30/1/2010,11:35:00,1.322,0.000,241.890,5.400,0.000,0.000,19.0
4/4/2010,20:06:00,1.576,0.168,239.040,6.600,0.000,0.000,18.0
19/5/2010,12:28:00,2.076,0.054,244.040,9.000,0.000,2.000,19.0
13/9/2009,20:36:00,3.898,0.322,236.240,16.800,1.000,0.000,18.0
1/12/2009,03:16:00,0.448,0.230,244.610,2.000,0.000,2.000,1.0
12/5/2007,04:39:00,0.326,0.218,234.920,1.600,0.000,0.000,0.0
4/6/2009,17:51:00,0.324,0.104,240.070,1.400,0.000,0.000,1.0
31/8/2007,02:30:00,0.336,0.000,242.110,1.400,0.000,0.000,0.0
6/12/2007,01:01:00,0.404,0.000,246.470,1.800,0.000,0.000,0.0
18/7/2007,01:14:00,0.272,0.188,232.960,1.400,0.000,1.000,0.0
24/12/2006,00:52:00,3.002,0.114,239.320,12.800,0.000,1.000,18.0
21/11/2008,22:36:00,1.390,0.152,241.370,5.800,0.000,2.000,0.0
23/1/2010,08:07:00,2.148,0.264,239.650,9.000,0.000,0.000,18.0
26/10/2007,08:16:00,2.338,0.098,238.580,9.800,0.000,0.000,18.0
7/8/2010,03:14:00,1.220,0.000,240.230,5.000,0.000,0.000,18.0
8/3/2010,07:50:00,3.466,0.150,242.370,14.800,0.000,22.000,19.0
12/11/2008,19:39:00,1.062,0.062,236.740,4.400,0.000,0.000,0.0
28/10/2010,22:44:00,0.48,0.078,246.47,2.4,0.0,1.0,3.0
13/12/2009,08:48:00,2.368,0.136,242.090,10.000,0.000,0.000,18.0
3/5/2010,21:48:00,2.470,0.190,233.000,10.600,0.000,0.000,27.0
25/10/2010,02:35:00,0.362,0.072,245.450,1.400,0.000,0.000,1.0
18/1/2007,16:04:00,1.336,0.000,242.730,5.400,0.000,0.000,18.0
21/3/2009,20:55:00,2.924,0.190,239.570,12.200,0.000,0.000,17.0
24/12/2009,10:46:00,0.432,0.000,247.110,1.600,0.000,0.000,0.0
8/5/2008,20:51:00,0.926,0.508,242.680,4.200,0.000,1.000,0.0
28/1/2009,20:27:00,4.672,0.092,234.930,19.800,36.000,0.000,16.0
16/4/2008,07:30:00,1.586,0.074,240.410,6.600,0.000,1.000,18.0
10/7/2010,10:12:00,1.532,0.110,238.680,6.400,0.000,0.000,18.0
24/3/2007,16:26:00,4.496,0.272,239.130,19.200,0.000,3.000,17.0
4/3/2008,19:27:00,1.262,0.000,236.850,5.200,0.000,1.000,17.0
23/10/2008,14:10:00,1.092,0.090,241.880,4.600,0.000,0.000,10.0
27/2/2010,21:23:00,0.434,0.000,243.450,1.800,0.000,0.000,1.0
18/1/2007,01:08:00,1.286,0.000,241.160,5.200,0.000,0.000,18.0
28/8/2009,11:58:00,2.598,0.320,238.030,11.000,38.000,0.000,0.0
12/8/2007,20:50:00,0.214,0.124,237.630,1.000,0.000,0.000,0.0
9/2/2009,00:11:00,0.356,0.102,247.140,1.600,0.000,0.000,0.0
30/3/2010,03:26:00,0.354,0.176,243.690,1.600,0.000,0.000,0.0
16/11/2008,12:55:00,1.384,0.000,238.160,5.800,0.000,0.000,18.0
6/7/2009,04:09:00,0.146,0.000,244.050,0.600,0.000,0.000,1.0
1/1/2009,13:35:00,0.218,0.070,240.400,1.000,0.000,0.000,0.0
27/2/2008,11:00:00,0.288,0.086,236.600,1.200,0.000,1.000,0.0
3/4/2007,06:23:00,0.392,0.224,240.330,1.800,0.000,1.000,0.0
18/1/2009,16:42:00,2.440,0.062,244.730,10.000,0.000,0.000,19.0
9/4/2007,23:16:00,0.220,0.000,241.510,1.000,0.000,0.000,0.0
18/5/2010,19:22:00,0.692,0.226,241.640,3.000,0.000,0.000,1.0
27/8/2010,07:54:00,1.134,0.404,238.180,5.000,0.000,0.000,12.0
4/11/2008,12:55:00,0.430,0.194,242.780,2.000,0.000,0.000,0.0
3/7/2008,13:21:00,1.386,0.198,239.340,5.800,0.000,1.000,19.0
2/7/2007,04:57:00,0.284,0.210,240.970,1.400,0.000,1.000,0.0
24/9/2009,14:49:00,0.226,0.132,239.900,1.000,0.000,0.000,0.0
23/10/2008,08:17:00,3.462,0.424,241.820,14.400,0.000,2.000,18.0
10/7/2009,18:44:00,0.204,0.000,243.740,0.800,0.000,0.000,1.0
13/12/2008,14:30:00,0.432,0.088,244.330,2.000,0.000,0.000,0.0
19/4/2007,10:42:00,0.224,0.092,240.590,1.000,0.000,0.000,0.0
16/11/2007,23:02:00,0.582,0.082,246.290,2.400,0.000,0.000,0.0
9/1/2010,19:29:00,5.310,0.238,237.250,22.800,6.000,0.000,18.0
16/1/2010,04:13:00,0.376,0.136,245.850,1.600,0.000,0.000,0.0
23/8/2010,18:41:00,1.434,0.204,243.160,5.800,0.000,0.000,18.0
14/8/2007,12:34:00,1.250,0.100,233.800,5.200,0.000,0.000,17.0
9/3/2010,19:59:00,2.566,0.220,241.730,10.600,0.000,0.000,18.0
23/10/2008,15:36:00,0.650,0.084,240.460,3.000,0.000,0.000,1.0
21/1/2009,10:37:00,1.268,0.054,240.060,5.200,0.000,0.000,18.0
28/6/2007,12:22:00,1.178,0.000,235.800,5.000,0.000,0.000,17.0
22/5/2009,07:33:00,1.456,0.202,240.870,6.000,0.000,1.000,19.0
23/5/2007,02:19:00,0.382,0.184,235.110,1.800,0.000,2.000,0.0
9/5/2007,09:08:00,1.268,0.198,230.230,5.400,0.000,2.000,16.0
29/9/2009,15:06:00,0.324,0.066,241.430,1.400,0.000,0.000,0.0
8/1/2009,12:39:00,1.436,0.052,244.150,5.800,0.000,0.000,19.0
24/12/2007,03:34:00,0.232,0.000,247.580,1.000,0.000,0.000,0.0
10/1/2008,07:00:00,0.790,0.112,240.140,3.600,0.000,0.000,0.0
10/10/2009,02:33:00,0.402,0.252,241.430,1.800,0.000,1.000,0.0
20/11/2008,12:46:00,0.290,0.064,241.440,1.400,0.000,0.000,0.0
22/12/2008,13:52:00,1.762,0.082,239.510,7.400,0.000,1.000,17.0
30/4/2008,05:59:00,0.334,0.086,242.350,1.400,0.000,0.000,1.0
21/8/2010,04:06:00,?,?,?,?,?,?,
21/3/2010,01:06:00,?,?,?,?,?,?,
24/3/2010,18:01:00,0.734,0.070,241.760,3.000,0.000,0.000,1.0
10/5/2009,21:44:00,3.108,0.208,237.720,13.000,1.000,0.000,27.0
27/8/2008,22:35:00,0.124,0.056,244.300,0.800,0.000,0.000,1.0
14/12/2007,18:56:00,1.864,0.466,236.530,8.200,0.000,0.000,0.0
11/8/2008,23:35:00,0.168,0.138,239.830,0.800,0.000,2.000,0.0
28/7/2010,17:34:00,0.962,0.310,239.130,4.200,0.000,0.000,13.0
29/7/2007,05:29:00,0.262,0.222,237.180,1.400,0.000,0.000,0.0
3/12/2008,09:00:00,2.280,0.192,241.230,9.400,1.000,2.000,18.0
4/6/2007,09:53:00,1.348,0.158,232.170,5.800,0.000,0.000,17.0
6/8/2009,05:22:00,0.308,0.232,239.790,1.600,0.000,0.000,1.0
30/1/2010,22:19:00,3.006,0.140,241.480,12.400,0.000,0.000,18.0
15/8/2008,01:24:00,0.080,0.000,241.030,0.200,0.000,0.000,0.0
4/7/2009,11:46:00,0.540,0.264,239.070,2.600,0.000,4.000,0.0
16/11/2009,10:42:00,1.372,0.070,242.280,5.600,0.000,0.000,19.0
16/7/2008,02:53:00,0.154,0.000,240.680,0.600,0.000,0.000,0.0
27/7/2010,00:41:00,1.428,0.058,241.150,6.000,0.000,0.000,0.0
21/5/2009,05:31:00,0.330,0.134,241.710,1.400,0.000,0.000,0.0
13/12/2007,15:44:00,0.410,0.000,244.340,2.000,0.000,0.000,0.0
29/3/2008,16:34:00,1.486,0.098,244.660,6.000,0.000,1.000,18.0
30/7/2010,03:28:00,0.250,0.112,240.910,1.200,0.000,0.000,1.0
31/1/2008,20:04:00,2.092,0.058,245.260,8.600,0.000,0.000,0.0
17/8/2007,22:59:00,0.106,0.000,243.900,0.400,0.000,0.000,0.0
10/5/2010,18:22:00,0.388,0.046,238.480,1.600,0.000,2.000,1.0
5/11/2010,03:05:00,0.526,0.346,248.08,2.4,0.0,1.0,1.0
8/4/2009,16:39:00,1.662,0.068,243.060,6.800,0.000,0.000,20.0
11/6/2009,03:36:00,0.432,0.106,241.320,1.800,0.000,0.000,1.0
27/7/2008,22:53:00,0.964,0.142,240.130,4.000,0.000,0.000,1.0
21/10/2007,04:42:00,0.230,0.000,244.300,1.000,0.000,0.000,0.0
6/1/2007,15:42:00,0.918,0.138,239.630,4.000,0.000,0.000,0.0
9/11/2009,06:58:00,2.818,0.288,242.120,11.600,0.000,2.000,19.0
10/5/2007,12:53:00,0.290,0.236,236.750,1.600,0.000,1.000,0.0
11/8/2007,16:13:00,1.222,0.106,235.490,5.200,0.000,0.000,17.0
1/8/2007,13:44:00,1.172,0.076,233.100,5.000,0.000,0.000,16.0
29/4/2010,03:29:00,1.280,0.238,241.290,5.400,0.000,0.000,11.0
1/10/2009,21:29:00,5.376,0.304,237.040,22.600,38.000,0.000,18.0
16/11/2010,07:45:00,2.04,0.136,240.51,8.6,0.0,0.0,18.0
11/10/2007,11:29:00,1.330,0.062,236.360,5.600,0.000,1.000,17.0
2/6/2009,18:10:00,0.318,0.000,241.630,1.400,0.000,0.000,1.0
10/8/2010,17:38:00,0.256,0.130,244.180,1.200,0.000,0.000,0.0
17/8/2008,15:14:00,0.168,0.140,240.670,0.800,0.000,2.000,0.0
30/6/2009,15:00:00,0.308,0.238,243.550,1.600,0.000,0.000,1.0
2/10/2010,05:41:00,0.308,0.000,239.250,1.200,0.000,2.000,1.0
18/6/2010,04:57:00,0.270,0.110,240.570,1.200,0.000,0.000,1.0
25/8/2010,01:31:00,0.284,0.104,241.800,1.400,0.000,0.000,1.0
15/5/2008,05:42:00,0.258,0.124,237.850,1.200,0.000,0.000,0.0
7/2/2007,10:10:00,1.414,0.200,234.740,6.000,0.000,0.000,17.0
5/6/2010,11:42:00,1.452,0.374,237.640,7.200,15.000,1.000,1.0
1/5/2010,04:58:00,0.248,0.000,242.060,1.000,0.000,0.000,1.0
13/4/2009,19:49:00,0.522,0.208,237.840,2.400,0.000,0.000,0.0
6/7/2008,22:02:00,4.808,0.228,235.700,20.400,1.000,36.000,29.0
29/3/2008,16:41:00,1.478,0.098,244.050,6.000,0.000,1.000,18.0
16/5/2009,05:12:00,0.488,0.102,241.960,2.600,0.000,1.000,6.0
16/5/2009,11:24:00,0.696,0.360,242.300,3.200,0.000,1.000,1.0
8/5/2007,14:37:00,3.874,0.278,232.920,16.600,36.000,1.000,16.0
6/7/2009,06:01:00,0.224,0.138,243.130,1.000,0.000,1.000,0.0
23/7/2008,18:24:00,0.338,0.246,241.820,1.600,0.000,1.000,0.0
15/9/2010,23:53:00,0.416,0.090,244.570,1.800,0.000,1.000,0.0
4/6/2010,21:34:00,1.682,0.052,239.870,7.000,0.000,0.000,18.0
4/12/2008,18:46:00,1.240,0.056,240.470,5.200,0.000,0.000,0.0
16/10/2007,06:01:00,0.420,0.216,241.860,1.800,0.000,1.000,0.0
11/5/2009,19:01:00,0.586,0.000,239.830,2.400,0.000,0.000,0.0
10/4/2009,09:05:00,1.424,0.000,240.390,5.800,1.000,1.000,18.0
23/4/2009,20:10:00,0.856,0.126,241.270,3.600,0.000,0.000,0.0
7/1/2009,09:20:00,1.348,0.068,242.790,5.600,0.000,0.000,18.0
4/2/2010,05:38:00,0.360,0.094,243.570,1.400,0.000,0.000,1.0
30/10/2008,20:53:00,0.558,0.054,242.590,2.600,0.000,2.000,0.0
8/1/2007,10:57:00,1.272,0.000,239.060,5.200,0.000,0.000,18.0
19/11/2007,01:52:00,0.226,0.000,246.020,1.000,0.000,0.000,0.0
1/2/2010,22:23:00,1.922,0.000,240.510,8.000,0.000,0.000,19.0
24/11/2010,03:26:00,0.316,0.094,242.78,1.4,0.0,0.0,0.0
3/9/2010,08:41:00,1.472,0.060,239.280,6.200,0.000,0.000,18.0
25/5/2007,22:13:00,2.630,0.326,231.420,12.400,19.000,0.000,0.0
4/5/2007,09:23:00,0.120,0.000,232.140,0.600,0.000,0.000,0.0
16/10/2008,21:23:00,2.450,0.186,239.180,10.200,0.000,0.000,18.0
19/9/2007,14:26:00,2.634,0.432,238.090,11.600,0.000,0.000,17.0
28/1/2008,09:46:00,2.838,0.154,234.600,12.200,0.000,0.000,17.0
25/6/2010,21:25:00,0.804,0.334,241.030,3.600,0.000,1.000,0.0
9/10/2010,02:36:00,0.306,0.000,239.160,1.200,0.000,2.000,0.0
27/4/2007,21:29:00,2.474,0.230,232.510,10.600,0.000,1.000,17.0
12/5/2009,02:11:00,0.494,0.226,242.220,2.200,0.000,2.000,1.0
