Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,day,month,Total_power_use
3.58,0.2,237.82,15.0,0,0,18,28,11,18
0.824,0.0,241.15,3.4,0,0,0,24,5,0
0.238,0.114,241.83,1.0,0,1,1,16,5,2
3.882,0.398,243.29,16.2,0,1,19,19,12,20
4.612,0.126,242.68,19.0,0,38,18,26,12,56
2.56,0.046,238.42,10.6,2,0,18,4,5,20
0.482,0.066,242.07,2.0,1,0,0,16,5,1
1.692,0.102,239.06,7.2,0,0,18,15,9,18
1.43,0.11,245.17,5.8,0,0,19,17,11,19
0.286,0.0,242.59,1.2,0,0,0,31,8,0
0.242,0.136,239.42,1.2,0,0,0,14,8,0
0.31,0.07,245.41,1.2,0,2,0,11,12,2
0.322,0.084,240.2,1.4,0,0,0,5,4,0
0.488,0.234,242.66,2.2,0,0,0,9,3,0
0.392,0.12,242.34,1.6,0,0,0,21,4,0
0.302,0.086,240.49,1.2,0,0,0,26,9,0
0.38,0.336,240.94,2.0,0,1,1,11,9,2
0.526,0.0,239.06,2.6,0,0,7,22,7,7
0.3,0.102,239.89,1.2,0,1,0,14,4,1
0.354,0.126,239.7,1.6,0,0,0,16,3,0
0.342,0.096,241.37,1.4,0,0,1,1,5,1
0.238,0.0,241.94,1.0,0,0,0,22,3,0
1.682,0.408,239.29,7.2,0,2,19,25,11,21
0.326,0.0,241.01,1.4,0,1,1,13,5,2
0.162,0.062,242.63,0.8,0,0,1,5,9,1
0.316,0.106,247.22,1.4,0,0,0,4,2,0
3.834,0.046,243.09,15.6,0,39,19,2,12,58
0.224,0.052,247.65,1.0,0,0,0,30,12,0
0.394,0.132,247.63,1.8,0,0,1,7,1,1
0.242,0.134,240.89,1.0,0,0,1,8,8,1
0.234,0.0,241.97,1.0,0,0,0,14,11,0
1.362,0.0,240.09,5.6,1,0,17,14,2,18
0.278,0.0,239.32,1.2,0,0,0,7,4,0
0.32,0.21,241.07,1.6,0,2,1,22,7,3
1.094,0.124,241.5,5.8,13,1,0,23,3,14
1.446,0.058,240.53,6.0,1,0,0,9,6,1
2.682,0.326,240.0,11.8,16,0,18,16,4,34
1.798,0.08,241.88,7.4,0,0,18,22,12,18
1.518,0.298,239.13,6.4,0,2,18,8,7,20
0.288,0.19,235.58,1.4,0,0,0,18,9,0
0.402,0.11,241.74,1.6,1,0,1,10,4,2
0.082,0.0,241.58,0.2,0,0,0,23,8,0
0.538,0.194,242.3,2.4,0,2,0,15,10,2
5.246,0.172,230.8,22.6,35,1,17,24,9,53
1.244,0.168,238.38,5.2,0,1,0,23,2,1
1.468,0.062,245.51,6.0,0,0,19,27,12,19
3.48,0.196,234.65,14.8,0,0,17,16,10,17
0.358,0.0,237.43,1.4,0,0,0,1,1,0
0.232,0.13,239.1,1.0,0,0,0,5,8,0
0.678,0.214,242.82,2.8,0,0,0,3,3,0
0.702,0.236,240.37,3.0,0,1,1,22,9,2
1.642,0.186,238.2,6.8,2,2,18,6,10,22
1.628,0.282,242.01,6.8,0,0,18,24,6,18
0.374,0.0,239.51,1.8,0,0,0,30,7,0
0.352,0.114,242.93,1.4,0,0,0,4,11,0
1.75,0.184,240.68,7.2,0,0,18,19,12,18
0.266,0.108,239.41,1.2,0,0,1,14,7,1
0.312,0.242,240.24,1.6,0,0,1,9,7,1
1.83,0.236,240.95,7.6,0,0,19,25,3,19
0.278,0.096,239.33,1.2,0,0,1,16,7,1
1.426,0.156,230.19,6.2,0,0,16,6,6,16
0.33,0.0,240.46,1.4,0,0,1,17,5,1
0.208,0.088,240.84,1.0,0,0,0,24,9,0
0.23,0.0,246.59,1.0,0,0,0,25,3,0
1.478,0.218,239.06,6.2,0,0,18,16,2,18
2.732,0.0,237.72,11.4,0,0,17,28,1,17
0.614,0.06,238.51,2.6,0,0,0,27,5,0
0.226,0.0,244.71,1.0,0,0,0,20,10,0
3.358,0.25,238.01,14.4,0,0,18,25,1,18
0.27,0.128,242.64,1.2,0,0,1,7,9,1
7.824,0.124,232.19,33.8,0,70,17,20,2,87
3.76,0.088,241.12,15.6,0,39,19,17,3,58
0.204,0.0,239.19,1.0,0,0,1,23,9,1
0.408,0.108,242.22,1.8,0,0,0,19,3,0
3.648,0.0,237.43,15.2,0,36,17,19,8,53
0.738,0.14,241.24,3.0,0,3,0,3,9,3
0.178,0.0,241.49,0.8,0,0,1,23,8,1
1.276,0.0,238.82,5.2,0,0,18,22,2,18
0.482,0.134,239.23,2.0,0,1,0,15,5,1
0.142,0.0,236.91,0.6,0,0,1,3,8,1
0.178,0.0,240.86,0.8,0,0,1,9,6,1
0.224,0.138,240.97,1.0,0,0,0,16,4,0
1.008,0.068,235.58,4.4,0,1,1,7,2,2
3.252,0.15,232.43,14.4,0,29,16,16,5,45
0.29,0.118,245.11,1.2,0,0,0,17,9,0
0.302,0.1,244.49,1.2,0,0,1,27,10,1
0.292,0.14,237.28,1.4,0,0,0,1,5,0
1.472,0.206,240.68,6.0,0,2,18,24,2,20
1.976,0.24,239.75,9.4,0,27,0,4,7,27
0.138,0.0,241.97,0.6,0,0,0,2,8,0
0.298,0.08,244.12,1.2,0,2,0,26,3,2
1.6,0.354,241.47,6.8,0,2,18,15,1,20
1.42,0.05,241.1,5.8,0,0,19,15,5,19
0.148,0.0,239.99,0.6,0,0,1,4,7,1
0.382,0.098,246.44,1.6,0,0,1,9,5,1
0.27,0.0,241.7,1.2,0,0,0,3,3,0
0.218,0.0,243.42,0.8,0,0,0,10,3,0
1.678,0.138,242.59,7.0,0,0,18,8,1,18
0.298,0.114,242.51,1.2,0,0,0,10,7,0
0.346,0.112,244.61,1.4,0,0,1,19,7,1
1.286,0.106,235.01,5.4,0,0,17,8,8,17
0.282,0.084,238.95,1.2,0,1,0,26,8,1
1.778,0.164,239.27,7.4,0,1,0,23,3,1
0.35,0.13,247.18,1.6,0,0,0,1,4,0
0.356,0.124,242.48,1.6,0,0,0,21,9,0
0.844,0.14,240.86,3.4,0,0,13,5,8,13
2.4,0.088,237.87,10.0,0,1,18,17,1,19
1.446,0.08,240.05,6.0,0,0,19,28,8,19
1.51,0.258,241.42,6.2,0,0,18,22,4,18
1.24,0.0,239.49,5.2,0,0,17,17,4,17
4.406,0.12,237.39,18.4,1,37,17,16,5,55
0.26,0.058,242.31,1.2,0,0,0,18,4,0
0.232,0.05,240.16,1.2,0,0,1,3,9,1
1.314,0.216,242.23,5.4,0,1,1,6,7,2
2.862,0.336,236.01,12.2,1,0,29,1,7,30
1.876,0.198,242.44,8.0,0,0,18,14,3,18
0.326,0.118,242.66,1.4,0,0,0,6,10,0
0.264,0.252,240.2,1.4,0,0,1,11,8,1
0.458,0.074,244.62,2.0,0,0,0,10,12,0
0.46,0.166,241.42,2.0,0,1,0,16,2,1
0.43,0.05,243.44,2.0,0,0,0,1,11,0
1.486,0.068,239.61,6.2,0,0,18,31,10,18
0.41,0.082,235.95,1.8,0,0,0,22,3,0
0.412,0.106,241.24,1.8,0,0,0,19,3,0
2.972,0.53,238.85,13.4,17,0,18,10,5,35
2.588,0.0,237.12,10.8,0,0,0,28,1,0
1.534,0.148,239.95,6.4,0,0,18,15,6,18
0.392,0.066,237.15,1.8,0,0,0,8,11,0
0.344,0.076,245.99,1.4,0,0,1,24,1,1
1.544,0.072,241.26,6.4,0,0,1,9,10,1
0.304,0.214,240.59,1.6,0,0,0,8,7,0
0.35,0.066,242.84,1.6,0,0,0,20,11,0
0.286,0.102,247.62,1.2,0,1,0,23,12,1
0.226,0.0,246.31,0.8,0,0,0,28,3,0
1.88,0.374,240.63,8.0,0,0,17,30,12,17
0.26,0.0,242.39,1.0,0,0,1,6,4,1
0.556,0.244,239.51,2.4,1,1,1,20,5,3
0.45,0.0,237.32,1.8,0,0,1,17,5,1
0.152,0.0,239.85,0.6,0,0,1,17,6,1
1.744,0.062,241.01,7.2,0,0,0,21,4,0
1.562,0.34,241.98,6.6,0,2,18,29,3,20
0.922,0.252,240.35,4.0,0,0,11,2,5,11
0.218,0.106,235.83,1.2,0,2,0,17,9,2
0.232,0.0,239.0,1.0,0,0,1,2,10,1
0.502,0.104,243.51,2.0,0,0,1,23,11,1
0.25,0.0,244.14,1.0,0,0,1,10,12,1
1.312,0.0,242.42,5.4,0,0,18,24,11,18
1.728,0.184,238.34,7.2,0,1,17,26,5,18
1.776,0.462,237.78,7.6,0,2,18,16,5,20
1.314,0.056,243.69,5.4,0,0,18,10,12,18
4.034,0.0,238.7,17.4,0,0,18,24,12,18
0.088,0.0,243.69,0.4,0,0,0,18,6,0
0.284,0.072,247.85,1.2,0,0,0,20,12,0
1.388,0.048,239.85,5.8,0,0,17,23,1,17
1.418,0.106,244.35,5.8,0,1,18,18,3,19
3.808,0.104,237.42,16.0,0,0,18,4,3,18
1.81,0.168,239.38,7.6,0,1,18,1,10,19
1.472,0.0,242.09,6.0,0,0,19,30,3,19
1.372,0.056,244.65,5.6,0,0,0,30,12,0
0.356,0.106,241.85,1.4,0,0,0,20,4,0
0.35,0.212,247.91,1.6,0,0,0,6,1,0
0.208,0.0,241.59,1.0,0,0,0,6,6,0
0.548,0.196,244.39,2.4,1,1,1,14,3,3
0.614,0.158,246.45,2.6,0,0,1,7,3,1
0.406,0.092,248.5,1.8,0,0,0,5,1,0
0.296,0.066,243.84,1.2,0,1,0,6,12,1
0.254,0.0,242.41,1.0,0,0,0,14,11,0
0.244,0.064,238.42,1.0,0,0,0,6,5,0
2.446,0.328,240.97,10.2,0,1,18,20,2,19
0.368,0.07,242.2,1.6,0,0,1,14,10,1
0.26,0.0,245.69,1.2,0,0,0,8,2,0
2.398,0.122,239.54,10.0,0,0,18,5,3,18
0.33,0.114,242.93,1.4,0,0,1,29,10,1
1.418,0.078,239.28,5.8,0,0,18,27,3,18
0.178,0.088,235.02,0.8,0,0,0,30,7,0
0.244,0.11,241.42,1.0,0,1,1,23,6,2
0.218,0.112,239.51,1.0,0,2,0,21,6,2
0.602,0.106,241.73,2.4,0,0,0,3,3,0
0.224,0.122,243.75,1.0,0,0,1,12,8,1
0.344,0.052,238.41,1.4,0,0,0,11,10,0
0.248,0.098,238.21,1.0,0,2,1,27,5,3
0.26,0.0,244.87,1.2,0,0,0,24,11,0
0.348,0.104,244.9,1.4,0,0,1,25,5,1
3.142,0.17,240.87,13.0,0,1,18,20,12,19
0.478,0.176,240.76,2.2,0,0,0,2,7,0
0.268,0.098,238.0,1.2,0,0,0,30,6,0
1.712,0.086,240.63,7.0,0,0,17,1,4,17
0.22,0.088,240.51,1.0,0,0,1,14,7,1
1.842,0.0,236.87,8.0,0,22,0,3,6,22
0.352,0.05,244.55,1.4,0,2,1,3,10,3
0.268,0.0,241.44,1.2,0,0,0,3,4,0
0.312,0.07,238.54,1.2,0,0,1,14,10,1
1.24,0.09,240.09,5.0,0,0,18,29,8,18
0.29,0.124,242.18,1.4,0,0,1,9,7,1
0.368,0.134,247.69,1.6,0,0,0,11,3,0
0.256,0.146,243.39,1.2,0,0,0,26,7,0
1.356,0.172,242.1,5.6,0,0,1,7,5,1
0.274,0.0,243.2,1.0,0,0,1,6,12,1
2.76,0.262,236.18,11.6,0,37,0,8,9,37
3.066,0.198,237.91,12.8,0,1,18,28,8,19
0.948,0.144,242.21,4.0,0,2,0,23,11,2
1.496,0.08,246.68,6.0,0,2,19,6,2,21
3.428,0.054,246.63,14.2,36,0,18,2,2,54
2.094,0.188,237.51,8.8,0,0,17,14,1,17
1.4,0.096,240.61,5.8,0,2,19,7,12,21
0.218,0.054,244.69,1.0,0,0,0,30,11,0
0.576,0.144,245.7,2.4,0,0,0,7,4,0
2.51,0.0,237.27,10.6,0,4,0,21,2,4
1.052,0.224,239.6,4.6,0,0,11,4,7,11
0.4,0.218,244.68,2.0,0,1,0,29,3,1
0.226,0.0,241.31,0.8,0,0,1,27,10,1
0.322,0.054,240.97,1.6,0,0,0,18,1,0
0.104,0.0,237.64,0.4,0,0,0,6,8,0
0.526,0.08,242.32,2.4,0,0,0,3,11,0
2.114,0.0,238.57,8.8,1,1,17,8,1,19
0.226,0.114,241.02,1.0,0,0,1,26,8,1
0.208,0.0,236.21,0.8,0,0,0,2,3,0
0.864,0.136,244.82,3.6,0,0,1,10,3,1
3.988,0.312,232.85,17.2,0,37,0,13,2,37
1.712,0.224,243.92,7.0,0,0,19,27,10,19
1.394,0.152,242.42,5.8,0,0,18,11,1,18
0.13,0.0,242.42,0.6,0,0,0,16,4,0
0.458,0.208,244.71,2.0,0,1,0,20,2,1
1.054,0.22,238.73,4.6,0,1,1,20,4,2
0.192,0.07,240.47,0.8,0,0,0,11,6,0
2.834,0.094,240.03,11.8,0,0,18,7,2,18
2.948,0.288,238.96,12.4,0,1,18,26,12,19
1.512,0.048,244.66,6.2,0,0,19,19,11,19
0.384,0.344,241.55,2.0,0,1,1,19,8,2
0.388,0.052,240.73,1.6,0,0,1,14,7,1
0.162,0.0,240.45,0.6,0,0,1,13,6,1
0.352,0.056,240.79,1.4,0,0,0,14,2,0
0.216,0.096,245.63,1.0,0,0,1,31,7,1
0.464,0.292,241.28,2.4,0,2,1,15,9,3
2.476,0.0,240.26,10.2,1,0,19,14,9,20
3.004,0.074,238.64,12.6,0,0,17,13,3,17
2.436,0.0,241.97,10.0,0,0,18,12,1,18
1.24,0.086,238.21,5.2,0,2,18,27,6,20
1.552,0.138,229.8,6.8,0,0,17,27,5,17
0.798,0.17,239.07,3.4,0,0,1,9,6,1
2.144,0.09,236.42,9.4,0,0,18,6,6,18
0.504,0.328,239.77,2.4,0,1,1,2,9,2
0.082,0.0,243.16,0.2,0,0,1,14,8,1
1.296,0.098,238.24,5.4,0,0,18,13,6,18
0.334,0.124,240.6,1.4,0,0,0,1,3,0
0.212,0.106,242.06,1.0,0,0,1,4,8,1
0.392,0.212,240.5,1.8,0,2,1,22,5,3
1.342,0.114,240.61,5.6,0,1,18,23,5,19
3.282,0.0,235.66,14.0,0,0,0,19,12,0
0.4,0.0,246.5,2.0,0,0,0,31,1,0
1.2,0.162,242.05,5.0,0,0,0,1,1,0
1.532,0.326,241.34,6.4,1,1,19,7,7,21
0.392,0.194,245.52,1.8,0,0,0,12,1,0
0.34,0.28,243.36,1.8,0,1,0,28,8,1
0.316,0.0,244.59,1.4,0,0,0,9,5,0
0.314,0.092,247.08,1.2,0,0,0,24,11,0
0.438,0.312,241.25,2.2,0,0,1,16,8,1
0.15,0.0,241.67,0.6,0,0,1,12,9,1
2.236,0.0,243.52,9.2,0,0,18,4,12,18
0.206,0.052,235.35,0.8,0,0,0,16,5,0
1.25,0.0,241.29,5.2,1,0,19,24,9,20
0.246,0.0,241.4,1.0,0,0,1,26,4,1
0.348,0.102,238.11,1.4,0,0,1,25,4,1
0.34,0.146,242.85,1.6,0,0,0,1,2,0
0.28,0.0,234.42,1.2,0,0,0,31,5,0
0.252,0.082,233.01,1.0,0,1,0,7,6,1
0.326,0.266,243.03,1.8,0,2,0,11,6,2
1.51,0.176,244.41,6.2,0,1,19,27,10,20
1.22,0.094,240.07,5.2,0,0,0,29,7,0
0.206,0.0,242.88,0.8,0,0,0,28,12,0
0.298,0.0,239.28,1.2,0,0,1,9,6,1
3.898,0.144,232.95,16.6,0,0,17,15,3,17
0.334,0.074,242.71,1.4,0,0,0,29,4,0
4.074,0.096,233.47,17.8,0,28,0,5,3,28
0.838,0.188,237.12,3.6,0,0,0,9,11,0
0.342,0.124,244.31,1.4,0,0,1,10,1,1
1.372,0.102,239.91,5.8,0,0,18,30,8,18
1.214,0.0,241.73,5.0,0,0,19,4,8,19
1.596,0.0,241.53,6.6,0,0,0,8,5,0
1.202,0.122,240.44,5.0,0,0,0,26,1,0
1.272,0.074,239.22,5.2,0,0,18,26,9,18
0.3,0.158,242.7,1.4,0,1,0,17,8,1
0.266,0.084,242.47,1.2,0,0,0,11,9,0
0.266,0.13,242.8,1.2,0,0,1,8,6,1
1.45,0.08,239.02,6.0,0,0,19,13,5,19
0.386,0.0,245.47,1.6,0,0,0,22,3,0
0.53,0.074,247.51,2.4,0,2,0,1,12,2
0.226,0.128,240.53,1.0,0,1,1,26,8,2
1.158,0.246,243.13,5.2,0,0,6,9,6,6
0.672,0.1,240.93,2.8,0,0,0,24,10,0
2.102,0.098,236.0,9.0,0,30,0,23,5,30
0.348,0.11,241.07,1.4,0,0,1,9,10,1
1.3,0.0,242.77,5.2,0,0,18,20,3,18
0.218,0.096,241.27,1.0,0,1,1,4,6,2
1.098,0.172,237.63,4.6,0,0,1,18,5,1
7.01,0.3,238.0,29.6,46,37,18,13,2,101
0.374,0.072,244.12,1.6,0,0,0,3,12,0
1.5,0.046,234.7,6.4,0,0,17,7,10,17
0.434,0.338,241.05,2.4,0,2,1,20,7,3
0.362,0.156,245.25,1.6,0,0,0,25,3,0
3.078,0.068,236.96,13.0,0,0,17,9,11,17
1.34,0.066,237.46,5.6,0,0,0,16,5,0
0.394,0.09,240.74,1.8,0,0,0,16,4,0
0.244,0.0,243.47,1.0,0,0,0,12,3,0
0.384,0.212,237.0,1.8,0,0,0,5,5,0
2.692,0.084,236.14,12.0,0,0,18,19,6,18
0.148,0.0,240.0,0.6,0,0,1,19,7,1
2.264,0.46,240.82,9.6,2,0,18,16,3,20
1.828,0.234,240.32,7.6,0,0,19,19,6,19
0.922,0.24,243.0,3.8,2,1,0,5,11,3
0.784,0.158,240.4,3.2,0,2,0,25,12,2
2.214,0.144,242.92,9.0,0,1,19,1,4,20
4.458,0.296,232.98,19.0,36,0,17,9,11,53
0.388,0.17,240.69,1.8,0,2,0,7,1,2
1.352,0.058,240.14,5.6,0,1,17,29,11,18
0.228,0.0,240.84,1.0,0,0,0,13,3,0
0.078,0.0,237.75,0.2,0,0,0,21,8,0
0.358,0.32,239.46,2.0,0,1,0,25,6,1
2.272,0.598,239.08,9.8,0,1,0,2,3,1
0.284,0.09,242.61,1.2,0,0,1,17,9,1
0.388,0.072,241.46,1.8,0,2,0,15,3,2
0.472,0.0,239.75,2.0,0,0,0,19,4,0
2.596,0.344,238.93,11.0,1,2,18,3,9,21
1.876,0.174,239.89,7.8,0,0,19,3,10,19
1.554,0.16,237.96,6.4,0,1,18,1,6,19
0.488,0.2,240.25,2.2,0,0,0,1,2,0
0.266,0.0,244.03,1.2,0,0,0,24,3,0
2.626,0.088,245.59,10.6,2,38,0,7,2,40
0.434,0.168,235.5,2.0,0,0,0,4,6,0
0.204,0.052,235.29,0.8,0,0,0,22,5,0
0.34,0.194,234.92,1.6,0,2,0,23,4,2
0.328,0.12,238.93,1.4,0,0,1,7,7,1
0.152,0.0,239.0,0.6,0,0,0,29,7,0
2.082,0.07,240.25,8.8,0,0,18,22,12,18
0.28,0.0,243.86,1.2,0,0,0,10,3,0
0.27,0.208,239.85,1.4,0,2,0,26,6,2
0.176,0.05,242.12,0.8,0,0,0,21,9,0
1.582,0.13,237.0,6.6,0,0,17,7,10,17
0.366,0.064,242.85,1.6,0,0,1,20,5,1
4.836,0.218,232.5,21.0,0,0,16,5,1,16
0.362,0.128,244.0,1.6,0,0,1,26,10,1
0.294,0.058,234.03,1.2,0,0,0,21,5,0
0.41,0.0,239.63,1.6,0,0,0,18,10,0
0.23,0.0,246.77,1.0,0,0,0,26,3,0
0.28,0.084,242.68,1.2,0,0,0,4,11,0
2.352,0.074,236.66,10.4,0,19,18,20,6,37
2.572,0.09,239.12,10.6,0,0,18,19,2,18
0.396,0.192,241.93,1.8,0,2,0,8,3,2
3.698,0.262,241.17,15.2,38,0,0,9,12,38
0.256,0.0,247.51,1.0,0,0,0,8,1,0
1.37,0.16,231.71,5.8,0,1,16,23,5,17
0.342,0.066,241.87,1.4,0,0,0,6,4,0
0.23,0.144,240.57,1.2,0,1,0,20,8,1
0.238,0.124,243.6,1.0,0,0,1,20,6,1
0.428,0.0,242.67,1.8,0,1,0,2,1,1
3.948,0.3,238.61,16.6,0,36,18,11,2,54
0.25,0.0,239.06,1.0,0,0,0,9,10,0
1.838,0.104,245.53,7.4,0,0,19,10,3,19
0.804,0.0,238.14,3.4,0,0,0,6,1,0
1.556,0.328,238.28,6.6,0,2,18,27,5,20
0.244,0.128,239.1,1.0,0,0,0,19,6,0
1.38,0.082,241.2,5.6,0,0,18,5,3,18
2.08,0.258,240.56,9.4,0,0,18,28,4,18
1.6,0.05,240.99,6.6,0,0,18,29,1,18
0.848,0.086,240.89,3.4,0,2,1,30,3,3
0.268,0.21,233.69,1.4,0,0,0,2,8,0
0.266,0.064,245.28,1.2,0,0,0,21,11,0
1.214,0.086,239.28,5.0,0,0,0,3,4,0
0.452,0.076,237.74,1.8,0,0,1,7,5,1
0.354,0.0,242.93,1.6,0,1,1,18,4,2
0.194,0.078,241.91,0.8,0,0,0,8,9,0
0.248,0.0,239.75,1.0,0,0,1,11,4,1
0.376,0.236,240.7,1.8,0,0,0,17,1,0
0.26,0.0,241.13,1.4,0,0,1,2,6,1
1.044,0.28,242.51,4.4,0,1,12,29,6,13
1.224,0.0,240.58,5.0,0,0,18,7,8,18
1.94,0.436,236.07,8.4,0,1,18,19,9,19
0.35,0.19,235.67,1.6,0,1,0,6,6,1
3.342,0.17,244.1,13.6,0,0,19,30,11,19
1.2,0.064,232.91,5.0,0,0,16,6,8,16
0.25,0.13,237.47,1.2,0,0,1,4,8,1
0.446,0.0,243.9,1.8,0,0,1,26,12,1
0.462,0.25,246.65,2.0,0,1,1,13,4,2
0.232,0.0,243.29,1.0,0,0,1,2,11,1
0.526,0.12,242.39,2.2,0,0,1,5,3,1
2.196,0.094,237.53,9.2,0,0,18,28,3,18
1.534,0.232,241.3,6.4,0,2,0,17,4,2
2.008,0.074,245.17,8.2,0,0,19,30,11,19
0.204,0.102,233.35,1.0,0,0,0,10,8,0
3.982,0.146,238.29,16.6,38,2,18,16,12,58
2.24,0.228,242.42,9.2,0,1,18,24,2,19
0.198,0.124,235.84,1.0,0,0,0,1,8,0
2.65,0.2,242.7,11.2,0,0,19,8,12,19
0.248,0.0,236.74,1.2,0,0,0,24,4,0
1.586,0.0,236.5,6.6,0,0,0,6,12,0
0.284,0.0,243.12,1.2,0,0,0,19,2,0
1.234,0.122,237.45,5.2,0,0,18,15,8,18
0.85,0.13,241.62,3.6,0,0,0,30,1,0
0.392,0.18,233.65,1.8,0,2,0,22,5,2
1.038,0.07,240.39,4.8,0,0,10,23,11,10
0.21,0.104,241.17,1.0,0,1,0,3,7,1
2.326,0.194,236.69,10.4,0,1,18,24,9,19
0.392,0.156,241.19,1.6,0,0,1,21,5,1
1.514,0.062,242.22,6.2,0,1,19,5,5,20
1.396,0.102,242.73,5.6,0,1,18,22,1,19
0.428,0.088,242.8,1.8,0,0,0,9,1,0
0.234,0.046,243.33,1.2,0,0,0,11,9,0
1.33,0.0,242.12,5.4,0,0,18,28,3,18
0.208,0.1,239.42,1.0,0,0,0,24,9,0
0.306,0.068,241.07,1.2,0,0,0,19,2,0
0.358,0.342,242.59,2.0,0,1,0,17,9,1
0.656,0.09,241.87,2.8,0,0,0,3,7,0
0.322,0.07,244.2,1.4,0,0,1,20,10,1
0.326,0.054,242.69,1.4,0,0,1,26,4,1
0.262,0.0,241.46,1.0,0,0,0,8,3,0
1.516,0.0,243.56,6.2,0,0,19,9,2,19
1.51,0.186,241.76,6.2,0,2,18,5,12,20
1.588,0.104,243.56,6.4,0,2,18,1,2,20
1.502,0.224,241.05,6.2,0,2,19,9,4,21
1.72,0.074,239.74,7.2,1,0,18,17,1,19
0.634,0.13,243.6,2.6,0,0,0,5,2,0
0.406,0.24,240.48,1.8,0,2,1,22,3,3
1.584,0.184,244.04,6.4,0,0,19,27,11,19
0.438,0.118,244.63,1.8,0,0,1,11,6,1
0.318,0.0,244.69,1.2,0,0,1,20,10,1
4.12,0.0,235.7,17.6,2,0,17,17,2,19
1.37,0.202,240.13,5.8,0,1,19,4,7,20
0.25,0.118,240.87,1.2,0,2,0,8,8,2
4.17,0.29,239.61,17.4,39,2,18,7,4,59
1.506,0.118,239.1,6.2,0,0,18,20,4,18
0.446,0.342,241.63,2.4,0,1,1,31,7,2
0.358,0.196,240.34,1.6,0,1,0,4,11,1
0.242,0.212,242.6,1.4,0,0,1,10,8,1
0.124,0.0,234.76,0.6,0,0,0,25,7,0
1.57,0.182,241.25,6.4,0,2,17,2,4,19
1.846,0.0,241.0,7.6,0,0,18,9,11,18
0.36,0.0,235.09,1.6,0,1,0,26,5,1
2.026,0.256,240.37,8.4,0,0,18,15,5,18
0.122,0.0,236.92,0.6,0,0,0,22,7,0
1.756,0.218,240.45,7.2,0,1,19,31,7,20
2.868,0.214,244.48,12.2,31,0,0,20,12,31
0.29,0.134,243.33,1.4,0,0,0,27,12,0
4.982,0.32,235.29,21.2,37,2,18,25,5,57
0.384,0.17,233.78,1.8,0,2,0,23,5,2
0.328,0.15,243.59,1.4,0,1,0,22,3,1
1.614,0.0,237.92,6.8,0,1,18,18,10,19
0.194,0.0,242.38,0.8,0,0,0,31,5,0
0.266,0.27,239.59,1.4,0,2,1,27,8,3
0.3,0.106,241.68,1.2,0,0,0,28,10,0
3.956,0.414,237.29,16.6,38,0,18,8,5,56
3.122,0.224,237.71,13.2,0,1,17,26,1,18
1.312,0.102,241.57,5.4,0,0,0,25,12,0
1.634,0.138,240.03,7.0,0,23,0,5,3,23
0.39,0.1,242.62,1.6,1,0,0,26,3,1
0.514,0.186,240.59,2.8,0,1,4,29,7,5
1.044,0.412,244.92,4.6,0,0,11,13,5,11
0.274,0.0,245.61,1.2,0,0,0,6,4,0
0.182,0.0,238.08,0.8,0,0,0,3,9,0
2.958,0.0,234.1,12.6,1,0,17,12,1,18
0.14,0.0,243.71,0.6,0,0,0,9,8,0
0.374,0.366,241.17,2.0,0,1,1,6,7,2
1.08,0.264,245.85,4.6,0,0,0,18,12,0
0.156,0.0,238.67,0.6,0,0,1,13,8,1
0.334,0.118,248.8,1.4,0,1,0,31,1,1
0.252,0.104,241.76,1.0,0,1,1,22,7,2
2.63,0.066,237.46,11.0,0,0,18,15,12,18
1.264,0.0,237.97,5.2,0,0,17,3,9,17
0.266,0.118,240.45,1.2,0,0,0,9,8,0
0.262,0.126,242.96,1.4,0,1,1,27,5,2
0.24,0.0,242.91,1.0,0,0,1,21,6,1
1.466,0.064,239.39,6.0,0,0,0,15,10,0
1.306,0.1,238.88,5.4,0,0,18,23,6,18
0.21,0.058,237.69,0.8,0,0,0,30,5,0
0.428,0.076,239.14,1.8,0,1,1,29,11,2
0.362,0.106,240.95,1.6,0,0,1,11,5,1
0.326,0.126,242.42,1.4,0,0,0,12,4,0
1.318,0.094,237.76,5.4,1,0,17,17,9,18
1.36,0.0,244.54,5.4,0,0,19,30,12,19
2.656,0.0,231.59,11.4,0,0,17,6,1,17
0.25,0.068,240.3,1.0,0,0,1,1,9,1
0.276,0.21,238.95,1.4,0,1,0,7,9,1
2.336,0.0,241.02,9.6,0,0,1,8,9,1
3.016,0.368,238.44,13.4,26,0,0,7,11,26
0.414,0.238,247.19,1.8,0,0,1,4,4,1
0.23,0.086,240.01,1.0,0,0,1,1,8,1
0.298,0.098,241.85,1.2,0,0,0,20,6,0
1.796,0.094,243.78,7.2,0,0,19,29,1,19
0.29,0.064,243.02,1.2,0,0,0,5,3,0
2.722,0.0,235.21,11.6,0,0,17,17,2,17
0.498,0.272,245.19,2.2,0,2,1,8,4,3
1.624,0.216,233.59,7.0,0,0,0,5,2,0
0.42,0.048,242.08,2.0,0,0,0,3,11,0
0.452,0.188,241.95,2.0,0,0,1,21,5,1
1.384,0.224,243.41,5.6,0,1,18,9,8,19
0.38,0.092,243.19,1.6,0,0,1,22,11,1
0.4,0.068,238.48,1.6,0,0,0,23,2,0
1.486,0.188,234.13,6.4,0,0,17,9,9,17
